file,source,source_commit,source_sha256,selection
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_05/attempt_20260910_225627_31411a35/raw.serial,measurement-record,d1b00cde8d75647533bb8df62ec606aa2fef270cf648b8332fff7ccecff2e501,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_05/attempt_20260910_225627_31411a35/raw.serial,measurement-record,d1b00cde8d75647533bb8df62ec606aa2fef270cf648b8332fff7ccecff2e501,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_05/attempt_20260910_225627_31411a35/raw.serial,measurement-record,d1b00cde8d75647533bb8df62ec606aa2fef270cf648b8332fff7ccecff2e501,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_05/attempt_20260910_225627_31411a35/raw.serial,measurement-record,d1b00cde8d75647533bb8df62ec606aa2fef270cf648b8332fff7ccecff2e501,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_05/attempt_20260910_225627_31411a35/raw.serial,measurement-record,d1b00cde8d75647533bb8df62ec606aa2fef270cf648b8332fff7ccecff2e501,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_exception.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_06/attempt_20260910_230632_513553e7/raw.serial,measurement-record,84c5979d1e380aab852f456ca81f64e87b0a1696c3ac98341476f1176e598970,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_06/attempt_20260910_230632_513553e7/raw.serial,measurement-record,84c5979d1e380aab852f456ca81f64e87b0a1696c3ac98341476f1176e598970,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_06/attempt_20260910_230632_513553e7/raw.serial,measurement-record,84c5979d1e380aab852f456ca81f64e87b0a1696c3ac98341476f1176e598970,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_06/attempt_20260910_230632_513553e7/raw.serial,measurement-record,84c5979d1e380aab852f456ca81f64e87b0a1696c3ac98341476f1176e598970,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_06/attempt_20260910_230632_513553e7/raw.serial,measurement-record,84c5979d1e380aab852f456ca81f64e87b0a1696c3ac98341476f1176e598970,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_07/attempt_20260910_231640_e63a39fb/raw.serial,measurement-record,3657cd31aad4ef0440ff6bc4073731a5d683bfd0ee97bcade5551332e4d69075,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_07/attempt_20260910_231640_e63a39fb/raw.serial,measurement-record,3657cd31aad4ef0440ff6bc4073731a5d683bfd0ee97bcade5551332e4d69075,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_07/attempt_20260910_231640_e63a39fb/raw.serial,measurement-record,3657cd31aad4ef0440ff6bc4073731a5d683bfd0ee97bcade5551332e4d69075,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_hist.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_07/attempt_20260910_231640_e63a39fb/raw.serial,measurement-record,3657cd31aad4ef0440ff6bc4073731a5d683bfd0ee97bcade5551332e4d69075,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_report.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_08/attempt_20260910_232645_d9113cf6/raw.serial,measurement-record,f1261a2fb7a718ffccdf0ffce50b4652ee296a1de235514c37940eaf387439a5,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_end.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_08/attempt_20260910_232645_d9113cf6/raw.serial,measurement-record,f1261a2fb7a718ffccdf0ffce50b4652ee296a1de235514c37940eaf387439a5,CRC-validated JSON records converted to CSV; condition columns added
measurements/telemetry/rp2040_start.csv,recorded-data/rp2040-telemetry/results/telemetry_20260910_220603_bb30cb54/rp2040_1/run_08/attempt_20260910_232645_d9113cf6/raw.serial,measurement-record,f1261a2fb7a718ffccdf0ffce50b4652ee296a1de235514c37940eaf387439a5,CRC-validated JSON records converted to CSV; condition columns added
