invocation,candidate,label,t_us,overflow
58,12,3,12901975,0
58,12,8,12903613,0
59,1,0,13033218,0
59,1,1,13039304,0
59,1,2,13040758,0
59,1,3,13042180,0
59,1,8,13043822,0
60,1,0,13074293,0
60,1,1,13080379,0
60,1,4,13081796,0
60,2,0,13081797,0
60,2,1,13087831,0
60,2,4,13089265,0
60,3,0,13089265,0
60,3,1,13095300,0
60,3,2,13096754,0
60,3,3,13098176,0
60,3,5,13098185,0
60,4,0,13098186,0
60,4,1,13104221,0
60,4,4,13105654,0
60,5,0,13105655,0
60,5,1,13111686,0
60,5,4,13113129,0
60,6,0,13113130,0
60,6,1,13119160,0
60,6,2,13120614,0
60,6,3,13122029,0
60,6,5,13122045,0
60,7,0,13122046,0
60,7,1,13128080,0
60,7,2,13129533,0
60,7,3,13130948,0
60,7,5,13130976,0
60,8,0,13130977,0
60,8,1,13137012,0
60,8,2,13138465,0
60,8,3,13139880,0
60,8,5,13139882,0
60,9,0,13139883,0
60,9,1,13145918,0
60,9,4,13147335,0
60,10,0,13147336,0
60,10,1,13153370,0
60,10,2,13154823,0
60,10,3,13156238,0
60,10,8,13157876,0
61,1,0,13264821,0
61,1,1,13270907,0
61,1,4,13272347,0
61,2,0,13272348,0
61,2,1,13278382,0
61,2,2,13279836,0
61,2,3,13281258,0
61,2,5,13281265,0
61,3,0,13281266,0
61,3,1,13287300,0
61,3,2,13288754,0
61,3,3,13290168,0
61,3,8,13291806,0
62,1,0,13339641,0
62,1,1,13345731,0
62,1,2,13347184,0
62,1,3,13348607,0
62,1,5,13348621,0
62,2,0,13348622,0
62,2,1,13354657,0
62,2,4,13356075,0
62,3,0,13356076,0
62,3,1,13362106,0
62,3,2,13363564,0
62,3,3,13364978,0
62,3,5,13365017,0
62,4,0,13365018,0
62,4,1,13371049,0
62,4,2,13372502,0
62,4,3,13373921,0
62,4,8,13375558,0
63,1,0,13434241,0
63,1,1,13440327,0
63,1,4,13441771,0
63,2,0,13441772,0
63,2,1,13447806,0
63,2,4,13449223,0
63,3,0,13449224,0
63,3,1,13455258,0
63,3,4,13456685,0
63,4,0,13456685,0
63,4,1,13462720,0
63,4,4,13464135,0
63,5,0,13464136,0
63,5,1,13470167,0
63,5,4,13471589,0
63,6,0,13471590,0
63,6,1,13477624,0
63,6,4,13479075,0
63,7,0,13479076,0
63,7,1,13485111,0
63,7,4,13486540,0
63,8,0,13486541,0
63,8,1,13492571,0
63,8,2,13494029,0
63,8,3,13495451,0
63,8,5,13495455,0
63,9,0,13495456,0
63,9,1,13501486,0
63,9,4,13502926,0
63,10,0,13502927,0
63,10,1,13508958,0
63,10,4,13510388,0
63,11,0,13510389,0
63,11,1,13516424,0
63,11,4,13517858,0
63,12,0,13517859,0
63,12,1,13523893,0
63,12,2,13525347,0
63,12,3,13526761,0
63,12,5,13526769,0
63,13,0,13526769,0
63,13,1,13532804,0
63,13,4,13534240,0
63,14,0,13534241,0
63,14,1,13540271,0
63,14,2,13541725,0
63,14,3,13543144,0
63,14,5,13543145,0
63,15,0,13543146,0
63,15,1,13549176,0
63,15,2,13550630,0
63,15,3,13552044,0
63,15,5,13552062,0
63,16,0,13552063,0
63,16,1,13558097,0
63,16,2,13559551,0
63,16,3,13560966,0
63,16,5,13561004,0
63,17,0,13561005,0
63,17,1,13567040,0
63,17,2,13568493,0
63,17,3,13569908,0
63,17,5,13569934,0
63,18,0,13569934,0
63,18,1,13575969,0
63,18,2,13577422,0
63,18,3,13578837,0
63,18,5,13578867,0
63,19,0,13578868,0
63,19,1,13584903,0
63,19,2,13586356,0
63,19,3,13587771,0
63,19,8,13589408,0
64,1,0,13771542,0
64,1,1,13777644,0
64,1,2,13779098,0
64,1,3,13780520,0
64,1,5,13780525,0
64,2,0,13780526,0
64,2,1,13786561,0
64,2,2,13788014,0
64,2,3,13789429,0
64,2,8,13791066,0
65,1,0,13832415,0
65,1,1,13838517,0
65,1,2,13839971,0
65,1,3,13841393,0
65,1,5,13841428,0
65,2,0,13841429,0
65,2,1,13847463,0
65,2,4,13848906,0
65,3,0,13848907,0
65,3,1,13854941,0
65,3,4,13856371,0
65,4,0,13856372,0
65,4,1,13862403,0
65,4,4,13863857,0
65,5,0,13863857,0
65,5,1,13869888,0
65,5,2,13871341,0
65,5,3,13872760,0
65,5,8,13874397,0
66,1,0,13935262,0
66,1,1,13941348,0
66,1,2,13942805,0
66,1,3,13944228,0
66,1,5,13944243,0
66,2,0,13944243,0
66,2,1,13950274,0
66,2,4,13951691,0
66,3,0,13951691,0
66,3,1,13957726,0
66,3,2,13959180,0
66,3,3,13960595,0
66,3,8,13962232,0
67,1,0,14010067,0
67,1,1,14016157,0
67,1,4,14017609,0
67,2,0,14017610,0
67,2,1,14023644,0
67,2,4,14025094,0
67,3,0,14025095,0
67,3,1,14031126,0
67,3,2,14032579,0
67,3,3,14034006,0
67,3,5,14034015,0
67,4,0,14034016,0
67,4,1,14040046,0
67,4,4,14041491,0
67,5,0,14041492,0
67,5,1,14047527,0
67,5,4,14048967,0
67,6,0,14048968,0
67,6,1,14055003,0
67,6,2,14056457,0
67,6,3,14057871,0
67,6,5,14057887,0
67,7,0,14057888,0
67,7,1,14063922,0
67,7,2,14065375,0
67,7,3,14066790,0
67,7,5,14066804,0
67,8,0,14066804,0
67,8,1,14072839,0
67,8,2,14074292,0
67,8,3,14075707,0
67,8,5,14075721,0
67,9,0,14075722,0
67,9,1,14081753,0
67,9,4,14083196,0
67,10,0,14083196,0
67,10,1,14089227,0
67,10,2,14090680,0
67,10,3,14092095,0
67,10,5,14092097,0
67,11,0,14092098,0
67,11,1,14098132,0
67,11,2,14099586,0
67,11,3,14101001,0
67,11,5,14101008,0
67,12,0,14101009,0
67,12,1,14107044,0
67,12,2,14108497,0
67,12,3,14109912,0
67,12,5,14109922,0
67,13,0,14109923,0
67,13,1,14115958,0
67,13,2,14117411,0
67,13,3,14118826,0
67,13,8,14120463,0
68,1,0,14261354,0
68,1,1,14267444,0
68,1,2,14268898,0
68,1,3,14270320,0
68,1,5,14270331,0
68,2,0,14270332,0
68,2,1,14276367,0
68,2,2,14277820,0
68,2,3,14279235,0
68,2,8,14280872,0
69,1,0,14322198,0
69,1,1,14328288,0
69,1,2,14329741,0
69,1,3,14331164,0
69,1,5,14331174,0
69,2,0,14331175,0
69,2,1,14337209,0
69,2,2,14338663,0
69,2,3,14340077,0
69,2,5,14340100,0
69,3,0,14340101,0
69,3,1,14346136,0
69,3,4,14347576,0
69,4,0,14347577,0
69,4,1,14353611,0
69,4,2,14355065,0
69,4,3,14356480,0
69,4,5,14356503,0
69,5,0,14356503,0
69,5,1,14362534,0
69,5,4,14363955,0
69,6,0,14363956,0
69,6,1,14369987,0
69,6,4,14371416,0
69,7,0,14371417,0
69,7,1,14377451,0
69,7,2,14378905,0
69,7,3,14380320,0
69,7,8,14381957,0
70,1,0,14464514,0
70,1,1,14470600,0
70,1,4,14472023,0
70,2,0,14472023,0
70,2,1,14478058,0
70,2,2,14479511,0
70,2,3,14480934,0
70,2,5,14480961,0
70,3,0,14480961,0
70,3,1,14486996,0
70,3,4,14488422,0
70,4,0,14488422,0
70,4,1,14494457,0
70,4,2,14495911,0
70,4,3,14497325,0
70,4,8,14498963,0
71,1,0,14553312,0
71,1,1,14559398,0
71,1,4,14560824,0
71,2,0,14560825,0
71,2,1,14566860,0
71,2,4,14568275,0
71,3,0,14568276,0
71,3,1,14574311,0
71,3,2,14575764,0
71,3,3,14577187,0
71,3,8,14578824,0
72,1,0,14622320,0
72,1,1,14628409,0
72,1,2,14629863,0
72,1,3,14631285,0
72,1,8,14632927,0
73,1,0,14663414,0
73,1,1,14669512,0
73,1,4,14670933,0
73,2,0,14670934,0
73,2,1,14676969,0
73,2,2,14678422,0
73,2,3,14679845,0
73,2,5,14679869,0
73,3,0,14679869,0
73,3,1,14685904,0
73,3,4,14687353,0
73,4,0,14687354,0
73,4,1,14693388,0
73,4,4,14694814,0
73,5,0,14694815,0
73,5,1,14700846,0
73,5,4,14702273,0
73,6,0,14702274,0
73,6,1,14708308,0
73,6,4,14709744,0
73,7,0,14709745,0
73,7,1,14715779,0
73,7,4,14717194,0
73,8,0,14717195,0
73,8,1,14723229,0
73,8,4,14724652,0
73,9,0,14724653,0
73,9,1,14730684,0
73,9,4,14732112,0
73,10,0,14732113,0
73,10,1,14738147,0
73,10,2,14739601,0
73,10,3,14741016,0
73,10,8,14742653,0
74,1,0,14836594,0
74,1,1,14842679,0
74,1,4,14844104,0
74,2,0,14844105,0
74,2,1,14850135,0
74,2,2,14851589,0
74,2,3,14853016,0
74,2,5,14853053,0
74,3,0,14853054,0
74,3,1,14859084,0
74,3,2,14860538,0
74,3,3,14861952,0
74,3,5,14861960,0
74,4,0,14861961,0
74,4,1,14867996,0
74,4,4,14869411,0
74,5,0,14869412,0
74,5,1,14875446,0
74,5,2,14876900,0
74,5,3,14878315,0
74,5,8,14879952,0
75,1,0,14945161,0
75,1,1,14951258,0
75,1,4,14952712,0
75,2,0,14952713,0
75,2,1,14958744,0
75,2,2,14960197,0
75,2,3,14961620,0
75,2,5,14961622,0
75,3,0,14961623,0
75,3,1,14967658,0
75,3,4,14969108,0
75,4,0,14969109,0
75,4,1,14975143,0
75,4,2,14976597,0
75,4,3,14978012,0
75,4,8,14979649,0
76,1,0,15034020,0
76,1,1,15040117,0
76,1,2,15041571,0
76,1,3,15042998,0
76,1,8,15044635,0
77,1,0,15075118,0
77,1,1,15081203,0
77,1,2,15082657,0
77,1,3,15084083,0
77,1,5,15084092,0
77,2,0,15084092,0
77,2,1,15090123,0
77,2,4,15091551,0
77,3,0,15091552,0
77,3,1,15097586,0
77,3,2,15099040,0
77,3,3,15100454,0
77,3,5,15100490,0
77,4,0,15100491,0
77,4,1,15106525,0
77,4,4,15107949,0
77,5,0,15107950,0
77,5,1,15113984,0
77,5,2,15115438,0
77,5,3,15116853,0
77,5,5,15116855,0
77,6,0,15116856,0
77,6,1,15122890,0
77,6,2,15124343,0
77,6,3,15125758,0
77,6,8,15127395,0
78,1,0,15203442,0
78,1,1,15209528,0
78,1,2,15210982,0
78,1,3,15212404,0
78,1,5,15212408,0
78,2,0,15212409,0
78,2,1,15218444,0
78,2,4,15219893,0
78,3,0,15219893,0
78,3,1,15225928,0
78,3,2,15227382,0
78,3,3,15228796,0
78,3,8,15230434,0
79,1,0,15278270,0
79,1,1,15284360,0
79,1,2,15285814,0
79,1,3,15287236,0
79,1,8,15288874,0
80,1,0,15319347,0
80,1,1,15325437,0
80,1,4,15326859,0
80,2,0,15326859,0
80,2,1,15332894,0
80,2,4,15334317,0
80,3,0,15334317,0
80,3,1,15340348,0
80,3,4,15341780,0
80,4,0,15341780,0
80,4,1,15347815,0
80,4,4,15349231,0
80,5,0,15349232,0
80,5,1,15355267,0
80,5,2,15356720,0
80,5,3,15358143,0
80,5,8,15359780,0
81,1,0,15416308,0
81,1,1,15422406,0
81,1,4,15423846,0
81,2,0,15423847,0
81,2,1,15429878,0
81,2,4,15431297,0
81,3,0,15431298,0
81,3,1,15437333,0
81,3,2,15438786,0
81,3,3,15440209,0
81,3,5,15440230,0
81,4,0,15440231,0
81,4,1,15446265,0
81,4,2,15447719,0
81,4,3,15449133,0
81,4,8,15450771,0
82,1,0,15505142,0
82,1,1,15511239,0
82,1,4,15512666,0
82,2,0,15512667,0
82,2,1,15518702,0
82,2,4,15520139,0
82,3,0,15520140,0
82,3,1,15526174,0
82,3,2,15527628,0
82,3,3,15529051,0
82,3,8,15530688,0
83,1,0,15574195,0
83,1,1,15580281,0
83,1,4,15581720,0
83,2,0,15581721,0
83,2,1,15587755,0
83,2,2,15589209,0
83,2,3,15590631,0
83,2,5,15590660,0
83,3,0,15590661,0
83,3,1,15596695,0
83,3,2,15598149,0
83,3,3,15599563,0
83,3,5,15599602,0
83,4,0,15599603,0
83,4,1,15605638,0
83,4,2,15607091,0
83,4,3,15608506,0
83,4,5,15608512,0
83,5,0,15608513,0
83,5,1,15614548,0
83,5,2,15616002,0
83,5,3,15617416,0
83,5,5,15617418,0
83,6,0,15617418,0
83,6,1,15623453,0
83,6,2,15624906,0
83,6,3,15626321,0
83,6,8,15627958,0
84,1,0,15708342,0
84,1,1,15714432,0
84,1,2,15715886,0
84,1,3,15717308,0
84,1,5,15717326,0
84,2,0,15717327,0
84,2,1,15723361,0
84,2,4,15724785,0
84,3,0,15724786,0
84,3,1,15730816,0
84,3,2,15732270,0
84,3,3,15733689,0
84,3,5,15733708,0
84,4,0,15733709,0
84,4,1,15739739,0
84,4,2,15741192,0
84,4,3,15742607,0
84,4,8,15744249,0
85,1,0,15802935,0
85,1,1,15809021,0
85,1,2,15810474,0
85,1,3,15811897,0
85,1,8,15813538,0
86,1,0,15844009,0
86,1,1,15850095,0
86,1,2,15851548,0
86,1,3,15852975,0
86,1,8,15854613,0
87,1,0,15885083,0
87,1,1,15891168,0
87,1,4,15892592,0
87,2,0,15892593,0
87,2,1,15898628,0
87,2,2,15900081,0
87,2,3,15901504,0
87,2,8,15903145,0
88,1,0,15940131,0
88,1,1,15946221,0
88,1,2,15947674,0
88,1,3,15949097,0
88,1,8,15950734,0
89,1,0,15981209,0
89,1,1,15987298,0
89,1,2,15988752,0
89,1,3,15990174,0
89,1,5,15990182,0
89,2,0,15990183,0
89,2,1,15996218,0
89,2,4,15997645,0
89,3,0,15997645,0
89,3,1,16003680,0
89,3,2,16005133,0
89,3,3,16006548,0
89,3,5,16006557,0
89,4,0,16006558,0
89,4,1,16012588,0
89,4,2,16014046,0
89,4,3,16015460,0
89,4,5,16015489,0
89,5,0,16015490,0
89,5,1,16021520,0
89,5,2,16022978,0
89,5,3,16024392,0
89,5,5,16024409,0
89,6,0,16024410,0
89,6,1,16030441,0
89,6,4,16031876,0
89,7,0,16031877,0
89,7,1,16037911,0
89,7,4,16039342,0
89,8,0,16039343,0
89,8,1,16045378,0
89,8,2,16046831,0
89,8,3,16048246,0
89,8,8,16049883,0
90,1,0,16143296,0
90,1,1,16149382,0
90,1,4,16150807,0
90,2,0,16150808,0
90,2,1,16156843,0
90,2,2,16158297,0
90,2,3,16159719,0
90,2,5,16159743,0
90,3,0,16159743,0
90,3,1,16165778,0
90,3,4,16167213,0
90,4,0,16167213,0
90,4,1,16173248,0
90,4,2,16174702,0
90,4,3,16176116,0
90,4,5,16176118,0
90,5,0,16176119,0
90,5,1,16182149,0
90,5,4,16183586,0
90,6,0,16183587,0
90,6,1,16189617,0
90,6,2,16191071,0
90,6,3,16192485,0
90,6,5,16192491,0
90,7,0,16192492,0
90,7,1,16198526,0
90,7,2,16199980,0
90,7,3,16201395,0
90,7,5,16201429,0
90,8,0,16201430,0
90,8,1,16207464,0
90,8,4,16208906,0
90,9,0,16208907,0
90,9,1,16214942,0
90,9,4,16216377,0
90,10,0,16216378,0
90,10,1,16222408,0
90,10,2,16223866,0
90,10,3,16225280,0
90,10,8,16226918,0
91,1,0,16333864,0
91,1,1,16339949,0
91,1,4,16341394,0
91,2,0,16341394,0
91,2,1,16347429,0
91,2,2,16348882,0
91,2,3,16350305,0
91,2,5,16350313,0
91,3,0,16350314,0
91,3,1,16356348,0
91,3,2,16357802,0
91,3,3,16359216,0
91,3,8,16360854,0
92,1,0,16408689,0
92,1,1,16414779,0
92,1,4,16416231,0
92,2,0,16416232,0
92,2,1,16422262,0
92,2,2,16423720,0
92,2,3,16425142,0
92,2,8,16426780,0
93,1,0,16463761,0
93,1,1,16469847,0
93,1,2,16471300,0
93,1,3,16472727,0
93,1,5,16472732,0
93,2,0,16472733,0
93,2,1,16478764,0
93,2,2,16480217,0
93,2,3,16481632,0
93,2,8,16483273,0
94,1,0,16524595,0
94,1,1,16530681,0
94,1,2,16532134,0
94,1,3,16533561,0
94,1,8,16535199,0
95,1,0,16565681,0
95,1,1,16571779,0
95,1,2,16573236,0
95,1,3,16574659,0
95,1,5,16574661,0
95,2,0,16574662,0
95,2,1,16580692,0
95,2,2,16582146,0
95,2,3,16583565,0
95,2,8,16585202,0
96,1,0,16626535,0
96,1,1,16632621,0
96,1,2,16634078,0
96,1,3,16635501,0
96,1,8,16637138,0
97,1,0,16667609,0
97,1,1,16673699,0
97,1,4,16675128,0
97,2,0,16675129,0
97,2,1,16681160,0
97,2,2,16682613,0
97,2,3,16684040,0
97,2,5,16684044,0
97,3,0,16684044,0
97,3,1,16690075,0
97,3,2,16691529,0
97,3,3,16692947,0
97,3,8,16694585,0
98,1,0,16742417,0
98,1,1,16748507,0
98,1,2,16749960,0
98,1,3,16751383,0
98,1,8,16753024,0
99,1,0,16783511,0
99,1,1,16789609,0
99,1,2,16791062,0
99,1,3,16792485,0
99,1,5,16792499,0
99,2,0,16792500,0
99,2,1,16798535,0
99,2,2,16799988,0
99,2,3,16801403,0
99,2,5,16801440,0
99,3,0,16801441,0
99,3,1,16807475,0
99,3,4,16808900,0
99,4,0,16808900,0
99,4,1,16814935,0
99,4,2,16816389,0
99,4,3,16817803,0
99,4,8,16819441,0
100,1,0,16878151,0
100,1,1,16884253,0
100,1,2,16885706,0
100,1,3,16887129,0
100,1,8,16888766,0
101,1,0,16919862,0
101,1,1,16925952,0
101,1,2,16927405,0
101,1,3,16928828,0
101,1,5,16928847,0
101,2,0,16928848,0
101,2,1,16934882,0
101,2,2,16936336,0
101,2,3,16937751,0
101,2,8,16939388,0
102,1,0,16981756,0
102,1,1,16987846,0
102,1,4,16989284,0
102,2,0,16989284,0
102,2,1,16995319,0
102,2,4,16996752,0
102,3,0,16996753,0
102,3,1,17002787,0
102,3,4,17004226,0
102,4,0,17004226,0
102,4,1,17010257,0
102,4,4,17011686,0
102,5,0,17011687,0
102,5,1,17017722,0
102,5,4,17019166,0
102,6,0,17019167,0
102,6,1,17025201,0
102,6,2,17026655,0
102,6,3,17028077,0
102,6,8,17029715,0
103,1,0,17094652,0
103,1,1,17100738,0
103,1,2,17102191,0
103,1,3,17103618,0
103,1,5,17103626,0
103,2,0,17103627,0
103,2,1,17109658,0
103,2,2,17111111,0
103,2,3,17112526,0
103,2,8,17114167,0
104,1,0,17156530,0
104,1,1,17162616,0
104,1,4,17164051,0
104,2,0,17164052,0
104,2,1,17170082,0
104,2,4,17171527,0
104,3,0,17171528,0
104,3,1,17177563,0
104,3,2,17179016,0
104,3,3,17180439,0
104,3,8,17182076,0
105,1,0,17226701,0
105,1,1,17232790,0
105,1,2,17234244,0
105,1,3,17235667,0
105,1,8,17237304,0
106,1,0,17268383,0
106,1,1,17274473,0
106,1,2,17275926,0
106,1,3,17277349,0
106,1,7,17278986,0
106,2,0,17278987,0
106,2,1,17285021,0
106,2,4,17286458,0
106,3,0,17286459,0
106,3,1,17292490,0
106,3,4,17293912,0
106,4,0,17293913,0
106,4,1,17299944,0
106,4,4,17301376,0
106,5,0,17301377,0
106,5,1,17307411,0
106,5,2,17308865,0
106,5,3,17310279,0
106,5,5,17310281,0
106,6,0,17310282,0
106,6,1,17316316,0
106,6,2,17317770,0
106,6,3,17319185,0
106,6,8,17320818,0
107,1,0,17394783,0
107,1,1,17400869,0
107,1,2,17402322,0
107,1,3,17403749,0
107,1,8,17405386,0
108,1,0,17436466,0
108,1,1,17442552,0
108,1,4,17443992,0
108,2,0,17443992,0
108,2,1,17450023,0
108,2,2,17451476,0
108,2,3,17452903,0
108,2,5,17452919,0
108,3,0,17452920,0
108,3,1,17458950,0
108,3,2,17460404,0
108,3,3,17461819,0
108,3,5,17461841,0
108,4,0,17461842,0
108,4,1,17467876,0
108,4,4,17469307,0
108,5,0,17469308,0
108,5,1,17475342,0
108,5,2,17476796,0
108,5,3,17478210,0
108,5,5,17478227,0
108,6,0,17478228,0
108,6,1,17484262,0
108,6,2,17485716,0
108,6,3,17487130,0
108,6,8,17488768,0
109,1,0,17567246,0
109,1,1,17573336,0
109,1,2,17574790,0
109,1,3,17576212,0
109,1,5,17576218,0
109,2,0,17576219,0
109,2,1,17582250,0
109,2,4,17583686,0
109,3,0,17583687,0
109,3,1,17589717,0
109,3,4,17591166,0
109,4,0,17591167,0
109,4,1,17597201,0
109,4,4,17598621,0
109,5,0,17598622,0
109,5,1,17604656,0
109,5,2,17606110,0
109,5,3,17607525,0
109,5,5,17607556,0
109,6,0,17607556,0
109,6,1,17613591,0
109,6,2,17615044,0
109,6,3,17616459,0
109,6,5,17616486,0
109,7,0,17616487,0
109,7,1,17622517,0
109,7,2,17623975,0
109,7,3,17625390,0
109,7,8,17627027,0
110,1,0,17712272,0
110,1,1,17718362,0
110,1,4,17719780,0
110,2,0,17719781,0
110,2,1,17725816,0
110,2,4,17727241,0
110,3,0,17727242,0
110,3,1,17733276,0
110,3,4,17734704,0
110,4,0,17734705,0
110,4,1,17740735,0
110,4,2,17742189,0
110,4,3,17743616,0
110,4,5,17743637,0
110,5,0,17743638,0
110,5,1,17749668,0
110,5,2,17751122,0
110,5,3,17752536,0
110,5,8,17754178,0
111,1,0,17816853,0
111,1,1,17822943,0
111,1,4,17824367,0
111,2,0,17824368,0
111,2,1,17830398,0
111,2,2,17831852,0
111,2,3,17833279,0
111,2,8,17834916,0
112,1,0,17872770,0
112,1,1,17878856,0
112,1,2,17880310,0
112,1,3,17881732,0
112,1,5,17881760,0
112,2,0,17881760,0
112,2,1,17887795,0
112,2,2,17889248,0
112,2,3,17890663,0
112,2,5,17890670,0
112,3,0,17890671,0
112,3,1,17896706,0
112,3,4,17898148,0
112,4,0,17898149,0
112,4,1,17904183,0
112,4,2,17905637,0
112,4,3,17907052,0
112,4,5,17907056,0
112,5,0,17907057,0
112,5,1,17913092,0
112,5,4,17914528,0
112,6,0,17914529,0
112,6,1,17920560,0
112,6,4,17921992,0
112,7,0,17921993,0
112,7,1,17928027,0
112,7,4,17929452,0
112,8,0,17929453,0
112,8,1,17935487,0
112,8,2,17936941,0
112,8,3,17938355,0
112,8,8,17939993,0
113,1,0,18032025,0
113,1,1,18038126,0
113,1,4,18039548,0
113,2,0,18039548,0
113,2,1,18045583,0
113,2,4,18046998,0
113,3,0,18046999,0
113,3,1,18053033,0
113,3,2,18054486,0
113,3,3,18055909,0
113,3,5,18055912,0
113,4,0,18055913,0
113,4,1,18061944,0
113,4,2,18063401,0
113,4,3,18064816,0
113,4,5,18064847,0
113,5,0,18064848,0
113,5,1,18070878,0
113,5,2,18072332,0
113,5,3,18073751,0
113,5,5,18073765,0
113,6,0,18073766,0
113,6,1,18079796,0
113,6,2,18081250,0
113,6,3,18082664,0
113,6,5,18082675,0
113,7,0,18082676,0
113,7,1,18088711,0
113,7,2,18090164,0
113,7,3,18091579,0
113,7,5,18091595,0
113,8,0,18091596,0
113,8,1,18097631,0
113,8,4,18099055,0
113,9,0,18099056,0
113,9,1,18105090,0
113,9,2,18106544,0
113,9,3,18107958,0
113,9,5,18107987,0
113,10,0,18107988,0
113,10,1,18114022,0
113,10,2,18115476,0
113,10,3,18116890,0
113,10,8,18118528,0
114,1,0,18238175,0
114,1,1,18244277,0
114,1,4,18245711,0
114,2,0,18245712,0
114,2,1,18251743,0
114,2,2,18253200,0
114,2,3,18254623,0
114,2,8,18256260,0
115,1,0,18294122,0
115,1,1,18300208,0
115,1,4,18301649,0
115,2,0,18301649,0
115,2,1,18307684,0
115,2,2,18309138,0
115,2,3,18310560,0
115,2,8,18312198,0
116,1,0,18350051,0
116,1,1,18356142,0
116,1,2,18357595,0
116,1,3,18359018,0
116,1,8,18360655,0
117,1,0,18391739,0
117,1,1,18397829,0
117,1,2,18399283,0
117,1,3,18400705,0
117,1,8,18402343,0
118,1,0,18433430,0
118,1,1,18439515,0
118,1,2,18440969,0
118,1,3,18442392,0
118,1,8,18444033,0
119,1,0,18475113,0
119,1,1,18481199,0
119,1,4,18482617,0
119,2,0,18482618,0
119,2,1,18488652,0
119,2,2,18490105,0
119,2,3,18491528,0
119,2,8,18493170,0
120,1,0,18531035,0
120,1,1,18537137,0
120,1,2,18538590,0
120,1,3,18540013,0
120,1,5,18540026,0
120,2,0,18540026,0
120,2,1,18546061,0
120,2,2,18547514,0
120,2,3,18548929,0
120,2,5,18548963,0
120,3,0,18548964,0
120,3,1,18554999,0
120,3,2,18556453,0
120,3,3,18557867,0
120,3,8,18559505,0
121,1,0,18613175,0
121,1,1,18619261,0
121,1,2,18620715,0
121,1,3,18622137,0
121,1,5,18622144,0
121,2,0,18622145,0
121,2,1,18628179,0
121,2,4,18629596,0
121,3,0,18629597,0
121,3,1,18635632,0
121,3,4,18637057,0
121,4,0,18637058,0
121,4,1,18643093,0
121,4,2,18644546,0
121,4,3,18645961,0
121,4,8,18647598,0
122,1,0,18703507,0
122,1,1,18709593,0
122,1,2,18711046,0
122,1,3,18712469,0
122,1,5,18712504,0
122,2,0,18712505,0
122,2,1,18718540,0
122,2,4,18719976,0
122,3,0,18719977,0
122,3,1,18726011,0
122,3,2,18727465,0
122,3,3,18728879,0
122,3,8,18730517,0
123,1,0,18779656,0
123,1,1,18785746,0
123,1,4,18787162,0
123,2,0,18787163,0
123,2,1,18793197,0
123,2,2,18794650,0
123,2,3,18796073,0
123,2,5,18796076,0
123,3,0,18796077,0
123,3,1,18802107,0
123,3,2,18803565,0
123,3,3,18804980,0
123,3,8,18806617,0
124,1,0,18855751,0
124,1,1,18861837,0
124,1,2,18863295,0
124,1,3,18864717,0
124,1,5,18864748,0
124,2,0,18864749,0
124,2,1,18870779,0
124,2,2,18872233,0
124,2,3,18873652,0
124,2,8,18875289,0
125,1,0,18917652,0
125,1,1,18923742,0
125,1,2,18925196,0
125,1,3,18926618,0
125,1,5,18926647,0
125,2,0,18926648,0
125,2,1,18932678,0
125,2,4,18934124,0
125,3,0,18934125,0
125,3,1,18940155,0
125,3,4,18941599,0
125,4,0,18941599,0
125,4,1,18947634,0
125,4,2,18949088,0
125,4,3,18950502,0
125,4,5,18950533,0
125,5,0,18950534,0
125,5,1,18956569,0
125,5,4,18958015,0
125,6,0,18958016,0
125,6,1,18964051,0
125,6,2,18965504,0
125,6,3,18966919,0
125,6,8,18968556,0
126,1,0,19042521,0
126,1,1,19048611,0
126,1,2,19050065,0
126,1,3,19051487,0
126,1,8,19053129,0
127,1,0,19084208,0
127,1,1,19090294,0
127,1,4,19091730,0
127,2,0,19091730,0
127,2,1,19097765,0
127,2,2,19099218,0
127,2,3,19100641,0
127,2,8,19102278,0
128,1,0,19140132,0
128,1,1,19146222,0
128,1,2,19147675,0
128,1,3,19149098,0
128,1,8,19150735,0
129,1,0,19181818,0
129,1,1,19187908,0
129,1,2,19189361,0
129,1,3,19190784,0
129,1,8,19192421,0
130,1,0,19223519,0
130,1,1,19229617,0
130,1,4,19231042,0
130,2,0,19231043,0
130,2,1,19237077,0
130,2,2,19238531,0
130,2,3,19239953,0
130,2,8,19241591,0
131,1,0,19279456,0
131,1,1,19285546,0
131,1,2,19287000,0
131,1,3,19288422,0
131,1,8,19290059,0
132,1,0,19321155,0
132,1,1,19327256,0
132,1,2,19328710,0
132,1,3,19330132,0
132,1,8,19331770,0
133,1,0,19362881,0
133,1,1,19368978,0
133,1,2,19370432,0
133,1,3,19371854,0
133,1,5,19371883,0
133,2,0,19371884,0
133,2,1,19377919,0
133,2,4,19379344,0
133,3,0,19379345,0
133,3,1,19385379,0
133,3,4,19386814,0
133,4,0,19386815,0
133,4,1,19392849,0
133,4,4,19394284,0
133,5,0,19394285,0
133,5,1,19400315,0
133,5,2,19401769,0
133,5,3,19403187,0
133,5,8,19404825,0
134,1,0,19467513,0
134,1,1,19473602,0
134,1,2,19475056,0
134,1,3,19476479,0
134,1,8,19478116,0
135,1,0,19509195,0
135,1,1,19515285,0
135,1,2,19516738,0
135,1,3,19518161,0
135,1,5,19518191,0
135,2,0,19518191,0
135,2,1,19524227,0
135,2,4,19525668,0
135,3,0,19525668,0
